x,y,z,intensity
8.656000137329101562e+00,-6.876999855041503906e+00,9.475999832153320312e+00,1.065353216000000000e+09
6.416999816894531250e+00,-5.181000232696533203e+00,8.869000434875488281e+00,1.065353216000000000e+09
7.147999763488769531e+00,-5.638000011444091797e+00,9.048999786376953125e+00,1.065353216000000000e+09
7.960999965667724609e+00,-6.145999908447265625e+00,9.269000053405761719e+00,1.065353216000000000e+09
8.876999855041503906e+00,-6.717000007629394531e+00,9.517999649047851562e+00,1.065353216000000000e+09
6.545000076293945312e+00,-5.066999912261962891e+00,8.899999618530273438e+00,1.065353216000000000e+09
7.309000015258789062e+00,-5.512000083923339844e+00,9.090999603271484375e+00,1.065353216000000000e+09
8.178000450134277344e+00,-6.019999980926513672e+00,9.343000411987304688e+00,1.065353216000000000e+09
9.135000228881835938e+00,-6.577000141143798828e+00,9.600000381469726562e+00,1.065353216000000000e+09
6.660999774932861328e+00,-4.940999984741210938e+00,8.914999961853027344e+00,1.065353216000000000e+09
7.472000122070312500e+00,-5.383999824523925781e+00,9.135000228881835938e+00,1.065353216000000000e+09
8.345000267028808594e+00,-5.855999946594238281e+00,9.362000465393066406e+00,1.065353216000000000e+09
9.340999603271484375e+00,-6.394000053405761719e+00,9.631999969482421875e+00,1.065353216000000000e+09
6.789999961853027344e+00,-4.823999881744384766e+00,8.953000068664550781e+00,1.065353216000000000e+09
7.633999824523925781e+00,-5.252999782562255859e+00,9.182000160217285156e+00,1.065353216000000000e+09
8.534000396728515625e+00,-5.702000141143798828e+00,9.407999992370605469e+00,1.065353216000000000e+09
9.562000274658203125e+00,-6.217999935150146484e+00,9.682999610900878906e+00,1.065353216000000000e+09
6.910999774932861328e+00,-4.698999881744384766e+00,8.977999687194824219e+00,1.065353216000000000e+09
7.768000125885009766e+00,-5.100999832153320312e+00,9.199000358581542969e+00,1.065353216000000000e+09
8.715000152587890625e+00,-5.540999889373779297e+00,9.451999664306640625e+00,1.065353216000000000e+09
9.781000137329101562e+00,-6.037000179290771484e+00,9.734999656677246094e+00,1.065353216000000000e+09
7.034999847412109375e+00,-4.574999809265136719e+00,9.012000083923339844e+00,1.065353216000000000e+09
7.932000160217285156e+00,-4.965000152587890625e+00,9.253000259399414062e+00,1.065353216000000000e+09
8.911999702453613281e+00,-5.386000156402587891e+00,9.512999534606933594e+00,1.065353216000000000e+09
9.984999656677246094e+00,-5.840000152587890625e+00,9.776000022888183594e+00,1.065353216000000000e+09
7.145999908447265625e+00,-4.440000057220458984e+00,9.031000137329101562e+00,1.065353216000000000e+09
8.064000129699707031e+00,-4.806000232696533203e+00,9.270000457763671875e+00,1.065353216000000000e+09
9.060000419616699219e+00,-5.197999954223632812e+00,9.527000427246093750e+00,1.065353216000000000e+09
1.018000030517578125e+01,-5.633999824523925781e+00,9.810999870300292969e+00,1.065353216000000000e+09
7.262000083923339844e+00,-4.308000087738037109e+00,9.059000015258789062e+00,1.065353216000000000e+09
8.189000129699707031e+00,-4.643000125885009766e+00,9.286000251770019531e+00,1.065353216000000000e+09
9.230999946594238281e+00,-5.020999908447265625e+00,9.567999839782714844e+00,1.065353216000000000e+09
1.039099979400634766e+01,-5.434000015258789062e+00,9.866999626159667969e+00,1.065353216000000000e+09
7.364999771118164062e+00,-4.165999889373779297e+00,9.069999694824218750e+00,1.065353216000000000e+09
8.345000267028808594e+00,-4.493000030517578125e+00,9.336999893188476562e+00,1.065353216000000000e+09
9.428000450134277344e+00,-4.852000236511230469e+00,9.637999534606933594e+00,1.065353216000000000e+09
1.061400032043457031e+01,-5.232999801635742188e+00,9.935999870300292969e+00,1.065353216000000000e+09
7.471000194549560547e+00,-4.025000095367431641e+00,9.090999603271484375e+00,1.065353216000000000e+09
8.468999862670898438e+00,-4.324999809265136719e+00,9.357000350952148438e+00,1.065353216000000000e+09
9.555000305175781250e+00,-4.644000053405761719e+00,9.640000343322753906e+00,1.065353216000000000e+09
1.079699993133544922e+01,-5.008999824523925781e+00,9.972999572753906250e+00,1.065353216000000000e+09
7.604000091552734375e+00,-3.894999980926513672e+00,9.145000457763671875e+00,1.065353216000000000e+09
8.593999862670898438e+00,-4.155000209808349609e+00,9.380999565124511719e+00,1.065353216000000000e+09
9.725999832153320312e+00,-4.455999851226806641e+00,9.692000389099121094e+00,1.065353216000000000e+09
1.096300029754638672e+01,-4.775000095367431641e+00,1.000000000000000000e+01,1.065353216000000000e+09
7.695000171661376953e+00,-3.743000030517578125e+00,9.151000022888183594e+00,1.065353216000000000e+09
8.739999771118164062e+00,-3.992000102996826172e+00,9.428999900817871094e+00,1.065353216000000000e+09
9.862000465393066406e+00,-4.250000000000000000e+00,9.713000297546386719e+00,1.065353216000000000e+09
1.116100025177001953e+01,-4.548999786376953125e+00,1.006099987030029297e+01,1.065353216000000000e+09
7.802000045776367188e+00,-3.598000049591064453e+00,9.178999900817871094e+00,1.065353216000000000e+09
8.862000465393066406e+00,-3.816999912261962891e+00,9.456000328063964844e+00,1.065353216000000000e+09
9.975000381469726562e+00,-4.032000064849853516e+00,9.715000152587890625e+00,1.065353216000000000e+09
1.133899974822998047e+01,-4.310999870300292969e+00,1.010599994659423828e+01,1.065353216000000000e+09
7.918000221252441406e+00,-3.453999996185302734e+00,9.218999862670898438e+00,1.065353216000000000e+09
8.970999717712402344e+00,-3.634999990463256836e+00,9.472999572753906250e+00,1.065353216000000000e+09
1.013700008392333984e+01,-3.832000017166137695e+00,9.770000457763671875e+00,1.065353216000000000e+09
1.147299957275390625e+01,-4.053999900817871094e+00,1.011800003051757812e+01,1.065353216000000000e+09
8.015999794006347656e+00,-3.299999952316284180e+00,9.241999626159667969e+00,1.065353216000000000e+09
9.079000473022460938e+00,-3.450000047683715820e+00,9.493000030517578125e+00,1.065353216000000000e+09
1.027200031280517578e+01,-3.617000102996826172e+00,9.800999641418457031e+00,1.065353216000000000e+09
1.162100028991699219e+01,-3.799000024795532227e+00,1.014799976348876953e+01,1.065353216000000000e+09
8.098999977111816406e+00,-3.138999938964843750e+00,9.248999595642089844e+00,1.065353216000000000e+09
9.196000099182128906e+00,-3.265000104904174805e+00,9.522999763488769531e+00,1.065353216000000000e+09
1.043900012969970703e+01,-3.410000085830688477e+00,9.869000434875488281e+00,1.065353216000000000e+09
1.178100013732910156e+01,-3.546000003814697266e+00,1.019400024414062500e+01,1.065353216000000000e+09
8.199999809265136719e+00,-2.983000040054321289e+00,9.277999877929687500e+00,1.065353216000000000e+09
9.319000244140625000e+00,-3.081000089645385742e+00,9.564999580383300781e+00,1.065353216000000000e+09
1.054100036621093750e+01,-3.177999973297119141e+00,9.876000404357910156e+00,1.065353216000000000e+09
1.191399955749511719e+01,-3.279999971389770508e+00,1.022200012207031250e+01,1.065353216000000000e+09
8.293000221252441406e+00,-2.822000026702880859e+00,9.303000450134277344e+00,1.065353216000000000e+09
9.399999618530273438e+00,-2.881000041961669922e+00,9.567000389099121094e+00,1.065353216000000000e+09
1.062199974060058594e+01,-2.940999984741210938e+00,9.871999740600585938e+00,1.065353216000000000e+09
1.205099964141845703e+01,-3.012000083923339844e+00,1.025800037384033203e+01,1.065353216000000000e+09
8.383000373840332031e+00,-2.660000085830688477e+00,9.326999664306640625e+00,1.065353216000000000e+09
9.522999763488769531e+00,-2.690999984741210938e+00,9.614000320434570312e+00,1.065353216000000000e+09
1.071100044250488281e+01,-2.703999996185302734e+00,9.880999565124511719e+00,1.065353216000000000e+09
1.217300033569335938e+01,-2.740000009536743164e+00,1.028800010681152344e+01,1.065353216000000000e+09
8.446999549865722656e+00,-2.486999988555908203e+00,9.324000358581542969e+00,1.065353216000000000e+09
9.579999923706054688e+00,-2.483000040054321289e+00,9.600000381469726562e+00,1.065353216000000000e+09
1.084799957275390625e+01,-2.476000070571899414e+00,9.935999870300292969e+00,1.065353216000000000e+09
1.227999973297119141e+01,-2.460000038146972656e+00,1.031200027465820312e+01,1.065353216000000000e+09
8.512999534606933594e+00,-2.312999963760375977e+00,9.326000213623046875e+00,1.065353216000000000e+09
9.645999908447265625e+00,-2.276000022888183594e+00,9.598999977111816406e+00,1.065353216000000000e+09
1.089099979400634766e+01,-2.226000070571899414e+00,9.911000251770019531e+00,1.065353216000000000e+09
1.231999969482421875e+01,-2.167000055313110352e+00,1.028499984741210938e+01,1.065353216000000000e+09
8.579999923706054688e+00,-2.140000104904174805e+00,9.333999633789062500e+00,1.065353216000000000e+09
9.732000350952148438e+00,-2.069999933242797852e+00,9.621999740600585938e+00,1.065353216000000000e+09
1.097200012207031250e+01,-1.983000040054321289e+00,9.927000045776367188e+00,1.065353216000000000e+09
1.246399974822998047e+01,-1.889999985694885254e+00,1.034899997711181641e+01,1.065353216000000000e+09
8.677000045776367188e+00,-1.972000002861022949e+00,9.376000404357910156e+00,1.065353216000000000e+09
9.798000335693359375e+00,-1.860999941825866699e+00,9.628000259399414062e+00,1.065353216000000000e+09
1.104500007629394531e+01,-1.736999988555908203e+00,9.939999580383300781e+00,1.065353216000000000e+09
1.244699954986572266e+01,-1.587000012397766113e+00,1.028800010681152344e+01,1.065353216000000000e+09
